C,[-7.34939759e-02  2.22514859e+02],[  0.20081533 129.92624854],[-3503   480  -891   288],[1743  480  787  288],21.76500701904297,-3503,480,-891,288,1743,480,787,288
C,[-2.88713911e-02  2.27307087e+02],[  0.19739247 124.68657123],[-8752   480 -2102   288],[1800  480  827  288],21.855467557907104,-8752,480,-2102,288,1800,480,827,288
C,[-2.80373832e-02  2.07183801e+02],[1.16334323e-01 1.60701172e+02],[-9730   480 -2882   288],[2744  480 1094  288],21.95295810699463,-9730,480,-2882,288,2744,480,1094,288
C,[-9.40284612e-02  2.34262934e+02],[ 0.29895303 82.48284816],[-2613   480  -571   288],[1329  480  687  288],22.054457426071167,-2613,480,-571,288,1329,480,687,288
C,[-7.32004211e-02  2.23260758e+02],[  0.20531625 127.31470053],[-3507   480  -884   288],[1717  480  782  288],22.15381169319153,-3507,480,-884,288,1717,480,782,288
L,,[  0.2261549 117.7370402],[0 0 0 0],[1601  480  752  288],22.250160694122314,0,0,0,0,1601,480,752,288
L,,[  0.19250044 132.2685533 ],[0 0 0 0],[1806  480  808  288],22.346924781799316,0,0,0,0,1806,480,808,288
C,[-6.06581896e-16  2.23000000e+02],[1.25189397e-02 2.17858031e+02],"[-423685576158242624                 480 -107157830545858512
                 288]",[20939   480  5602   288],22.447015047073364,-423685576158242624,480,-107157830545858512,288,20939,480,5602,288
C,[-8.69565217e-02  2.26782609e+02],[  0.1580219  154.84800214],[-2912   480  -704   288],[2057  480  842  288],22.547521829605103,-2912,480,-704,288,2057,480,842,288
C,[-4.39560440e-02  2.23664835e+02],[  0.15864336 155.85715187],[-5831   480 -1463   288],[2043  480  832  288],22.64955496788025,-5831,480,-1463,288,2043,480,832,288
C,[-1.05833333e-01  2.34476667e+02],[  0.18074572 146.35847234],[-2319   480  -505   288],[1845  480  783  288],22.738004684448242,-2319,480,-505,288,1845,480,783,288
C,[-7.28421739e-02  2.36438717e+02],[  0.21290702 132.17088806],[-3343   480  -707   288],[1633  480  731  288],22.83830690383911,-3343,480,-707,288,1633,480,731,288
C,[-3.09278351e-02  2.24873711e+02],[  0.2028329  136.42229186],[-8249   480 -2041   288],[1693  480  747  288],22.93801212310791,-8249,480,-2041,288,1693,480,747,288
C,[-8.43373494e-02  2.23771084e+02],[  0.21498395 125.85737618],[-3038   480  -761   288],[1647  480  754  288],23.03361749649048,-3038,480,-761,288,1647,480,754,288
C,[-7.52735767e-17  2.19000000e+02],[9.52380952e-03 2.19009524e+02],"[-3467352178732363264                  480  -916656323113153152
                  288]",[27403   480  7243   288],23.127160787582397,-3467352178732363264,480,-916656323113153152,288,27403,480,7243,288
C,[-2.32742725e-16  2.13000000e+02],[5.96021700e-03 2.16561461e+02],"[-1147189453512172928                  480  -322244228514655168
                  288]",[44199   480 11985   288],23.224375247955322,-1147189453512172928,480,-322244228514655168,288,44199,480,11985,288
C,[-1.28571429e-01  2.52357143e+02],[  0.24150304 107.10015053],[-1770   480  -277   288],[1544  480  749  288],23.32007670402527,-1770,480,-277,288,1544,480,749,288
L,,[1.28922467e-02 2.10772826e+02],[0 0 0 0],[20882   480  5990   288],23.417628049850464,0,0,0,0,20882,480,5990,288
C,[-8.43373494e-02  2.38216867e+02],[ 0.22994554 95.90877959],[-2866   480  -590   288],[1670  480  835  288],23.521854162216187,-2866,480,-590,288,1670,480,835,288
C,[-2.56157459e-16  2.21500000e+02],[8.62068966e-03 2.17379310e+02],"[-1009144927322025984                  480  -259605948421333248
                  288]",[30463   480  8191   288],23.613927364349365,-1009144927322025984,480,-259605948421333248,288,30463,480,8191,288
L,,[2.98188473e-02 2.20096537e+02],[0 0 0 0],[8716  480 2277  288],23.766395330429077,0,0,0,0,8716,480,2277,288
C,[-2.78903119e-16  2.18000000e+02],[  0.25041225 115.51758438],"[-939394300527481088                 480 -250983210064593472
                 288]",[1455  480  688  288],23.914310932159424,-939394300527481088,480,-250983210064593472,288,1455,480,688,288
C,[-9.39837398e-02  2.37708293e+02],[ 0.39312916 50.34866877],[-2578   480  -535   288],[1092  480  604  288],24.014744997024536,-2578,480,-535,288,1092,480,604,288
C,[-2.42890443e-01  2.59585781e+02],[ 0.41766199 41.23512625],[-907  480 -116  288],[1050  480  590  288],24.109119415283203,-907,480,-116,288,1050,480,590,288
C,[-3.43678294e-02  2.22659913e+02],[ 0.29885018 94.40131621],[-7487   480 -1901   288],[1290  480  647  288],24.19502544403076,-7487,480,-1901,288,1290,480,647,288
C,[-6.22369304e-02  2.32177693e+02],[  0.25492822 111.40636351],[-3981   480  -896   288],[1445  480  692  288],24.283759355545044,-3981,480,-896,288,1445,480,692,288
C,[-2.42943801e-01  2.58924801e+02],[ 0.31148615 89.69321375],[-909  480 -119  288],[1253  480  636  288],24.36943030357361,-909,480,-119,288,1253,480,636,288
C,[-1.01265823e-01  2.28708861e+02],[ 0.29208936 96.07886341],[-2481   480  -585   288],[1314  480  657  288],24.46851372718811,-2481,480,-585,288,1314,480,657,288
C,[-8.87457564e-02  2.39337982e+02],[ 0.29722277 95.45962455],[-2711   480  -548   288],[1293  480  647  288],24.56069040298462,-2711,480,-548,288,1293,480,647,288
C,[ -0.30420844 271.9960944 ],[  0.24855428 115.937994  ],[-683  480  -52  288],[1464  480  692  288],24.646409511566162,-683,480,-52,288,1464,480,692,288
C,[ -0.33425926 266.41296296],[  0.24207586 116.86940578],[-638  480  -64  288],[1500  480  706  288],24.742321014404297,-638,480,-64,288,1500,480,706,288
C,[-1.67483250e-01  2.47185858e+02],[ 0.35522442 69.95855873],[-1390   480  -243   288],[1154  480  613  288],24.834310293197632,-1390,480,-243,288,1154,480,613,288
C,[-1.32065720e-01  2.54017406e+02],[  0.25123947 114.53126954],[-1711   480  -257   288],[1454  480  690  288],24.912652730941772,-1711,480,-257,288,1454,480,690,288
C,[-9.01234568e-02  2.35328395e+02],[  0.26112021 105.92935121],[-2714   480  -584   288],[1432  480  697  288],24.99815344810486,-2714,480,-584,288,1432,480,697,288
C,[-1.31374949e-01  2.40181559e+02],[  0.25170409 114.72337402],[-1825   480  -363   288],[1451  480  688  288],25.082755088806152,-1825,480,-363,288,1451,480,688,288
C,[-2.53164557e-02  2.21452532e+02],[  0.23474804 118.3667129 ],[-10212    480  -2628    288],[1540  480  722  288],25.167551040649414,-10212,480,-2628,288,1540,480,722,288
C,[-5.0000e-02  2.2465e+02],[ 0.31348712 88.00279968],[-5107   480 -1267   288],[1250  480  637  288],25.25133776664734,-5107,480,-1267,288,1250,480,637,288
C,[-1.83823529e-02  2.17683824e+02],[  0.23809524 117.22857143],[-14269    480  -3825    288],[1523  480  717  288],25.335352182388306,-14269,480,-3825,288,1523,480,717,288
C,[-1.13636364e-01  2.33522727e+02],[  0.23776715 118.47786452],[-2169   480  -479   288],[1520  480  712  288],25.41735601425171,-2169,480,-479,288,1520,480,712,288
C,[-5.15735884e-16  2.16000000e+02],[1.08211211e-01 1.74917351e+02],"[-511889919032324864                 480 -139606341554270256
                 288]",[2819  480 1045  288],25.504822731018066,-511889919032324864,480,-139606341554270256,288,2819,480,1045,288
R,[ -0.44736842 364.39473684],,[-258  480  170  288],[0 0 0 0],25.806851148605347,-258,480,170,288,0,0,0,0
R,[ -0.60444444 335.51777778],,[-239  480   78  288],[0 0 0 0],26.303005695343018,-239,480,78,288,0,0,0,0
L,,[7.86422096e-02 3.10086022e+02],[0 0 0 0],[2160  480 -280  288],26.4693820476532,0,0,0,0,2160,480,-280,288
L,,[7.34684489e-02 3.00962293e+02],[0 0 0 0],[2436  480 -176  288],26.568242073059082,0,0,0,0,2436,480,-176,288
C,[-1.10692376e-15  1.85000000e+02],[8.22072072e-02 3.81296171e+02],"[-266504351431894656                 480  -93050671855881904
                 288]",[ 1200   480 -1134   288],26.662280082702637,-266504351431894656,480,-93050671855881904,288,1200,480,-1134,288
