,direction,leftFitAverage,rightFitAverage,leftLine,rigthLine,time(s),leftX1,leftY1,leftX2,leftY2,rightX1,rightY1,rightX2,rightX2
176,C,[  -6.34277814 2138.9505173 ],[    5.27832878 -1977.70586769],[261 480 291 288],[465 480 429 288],25.91318678855896,261,480,291,288,465,480,429,288
177,C,[  -7.71120888 2607.68644837],[    4.21347192 -1528.85753239],[275 480 300 288],[476 480 431 288],26.036462783813477,275,480,300,288,476,480,431,288
178,C,[  -7.49073413 2482.13628747],[    3.56339187 -1226.58240047],[267 480 292 288],[478 480 425 288],26.16806960105896,267,480,292,288,478,480,425,288
179,C,[  -7.14310024 2435.30690987],[    4.56991325 -1664.99536153],[273 480 300 288],[469 480 427 288],26.28828263282776,273,480,300,288,469,480,427,288
180,C,[  -6.54724434 1970.85027498],[    6.30487077 -2407.61249151],[227 480 257 288],[457 480 427 288],26.42278742790222,227,480,257,288,457,480,427,288
181,C,[  -6.47463144 2325.06151217],[    4.30043785 -1563.69483804],[284 480 314 288],[475 480 430 288],26.547383069992065,284,480,314,288,475,480,430,288
182,C,[  -6.05172608 2101.73371247],[    5.63180093 -2108.92405295],[267 480 299 288],[459 480 425 288],26.659664154052734,267,480,299,288,459,480,425,288
183,C,[  -6.528952   2257.53498836],[    5.27089896 -1968.30365457],[272 480 301 288],[464 480 428 288],26.79773736000061,272,480,301,288,464,480,428,288
184,C,[  -7.39771684 2432.98658771],[    4.63711159 -1661.32862308],[263 480 289 288],[461 480 420 288],26.911213159561157,263,480,289,288,461,480,420,288
185,C,[  -9.21390541 2982.19458292],[    6.9030096  -2710.23532298],[271 480 292 288],[462 480 434 288],27.028985500335693,271,480,292,288,462,480,434,288
186,C,[  -7.13990955 2430.33841725],[    7.92925802 -3104.63202188],[273 480 300 288],[452 480 427 288],27.14477038383484,273,480,300,288,452,480,427,288
187,C,[ -10.07630825 2835.39610917],[    5.05070938 -1868.21884675],[233 480 252 288],[464 480 426 288],27.279173135757446,233,480,252,288,464,480,426,288
188,C,[  -5.91069349 2023.47014221],[    5.68528358 -2144.31267856],[261 480 293 288],[461 480 427 288],27.403543949127197,261,480,293,288,461,480,427,288
189,C,[  -6.54942926 2247.5387929 ],[    8.4412748  -3332.35912928],[269 480 299 288],[451 480 428 288],27.531900644302368,269,480,299,288,451,480,428,288
190,C,[  -7.73980716 2608.94656552],[    3.92389889 -1391.94262674],[275 480 299 288],[477 480 428 288],27.668546438217163,275,480,299,288,477,480,428,288
191,C,[  -8.73845149 2738.97693609],[    5.6400613  -2149.16852234],[258 480 280 288],[466 480 432 288],27.786259174346924,258,480,280,288,466,480,432,288
192,C,[  -6.95049922 2462.64155366],[    4.46074974 -1607.58310612],[285 480 312 288],[467 480 424 288],27.91434073448181,285,480,312,288,467,480,424,288
193,C,[  -7.90290667 3208.78314326],[    4.76470662 -1765.08694425],[345 480 369 288],[471 480 430 288],28.024390935897827,345,480,369,288,471,480,430,288
194,C,[  -6.57046912 2261.98963174],[    6.07063621 -2303.35733006],[271 480 300 288],[458 480 426 288],28.152342796325684,271,480,300,288,458,480,426,288
195,C,[  -6.05289892 2099.16983802],[    6.78141121 -2639.67841081],[267 480 299 288],[460 480 431 288],28.28182578086853,267,480,299,288,460,480,431,288
196,C,[  -6.56710721 2264.14943816],[    5.19522754 -1931.14022323],[271 480 300 288],[464 480 427 288],28.41342258453369,271,480,300,288,464,480,427,288
197,C,[  -6.87138143 2292.05125929],[    5.52512487 -2067.76158466],[263 480 291 288],[461 480 426 288],28.54811453819275,263,480,291,288,461,480,426,288
198,C,[ -10.72923276 4203.6578982 ],[    5.99577299 -2293.03894317],[347 480 364 288],[462 480 430 288],28.670978307724,347,480,364,288,462,480,430,288
199,C,[  -7.72110576 3098.38258826],[    4.85813836 -1788.83790353],[339 480 363 288],[467 480 427 288],28.804524183273315,339,480,363,288,467,480,427,288
200,C,[  -7.56473692 2541.44477444],[    6.00644541 -2293.49077019],[272 480 297 288],[461 480 429 288],28.938713550567627,272,480,297,288,461,480,429,288
201,C,[  -7.69464283 2601.58644124],[    5.16752912 -1941.01341285],[275 480 300 288],[468 480 431 288],29.063706874847412,275,480,300,288,468,480,431,288
202,C,[  -6.44057252 2208.17223549],[    6.2273255  -2357.89841135],[268 480 298 288],[455 480 424 288],29.193681955337524,268,480,298,288,455,480,424,288
203,C,[  -7.52990742 2682.79120593],[    5.19233177 -1942.08471706],[292 480 318 288],[466 480 429 288],29.328904151916504,292,480,318,288,466,480,429,288
204,C,[  -6.45187437 2208.04092218],[    6.55677363 -2542.6236588 ],[267 480 297 288],[460 480 431 288],29.454991340637207,267,480,297,288,460,480,431,288
205,C,[  -9.51149039 3644.99836726],[    5.86318384 -2247.82204091],[332 480 352 288],[465 480 432 288],29.581257343292236,332,480,352,288,465,480,432,288
206,C,[  -6.06824972 2114.35224813],[    5.48642886 -2065.27590117],[269 480 300 288],[463 480 428 288],29.71837282180786,269,480,300,288,463,480,428,288
207,C,[  -7.42331896 3034.25689813],[    7.59408441 -2998.13440653],[344 480 369 288],[458 480 432 288],29.84635353088379,344,480,369,288,458,480,432,288
208,C,[  -7.60693045 2539.73923315],[    7.52949029 -2959.81658184],[270 480 296 288],[456 480 431 288],29.9694082736969,270,480,296,288,456,480,431,288
209,C,[  -7.37467521 2899.2733213 ],[    5.52517813 -2119.61433617],[328 480 354 288],[470 480 435 288],30.111777782440186,328,480,354,288,470,480,435,288
210,C,[  -5.58852215 1953.22603514],[    5.70434724 -2173.26136908],[263 480 297 288],[465 480 431 288],30.22774910926819,263,480,297,288,465,480,431,288
211,C,[  -6.42258578 2192.81337859],[    5.56506015 -2118.41329122],[266 480 296 288],[466 480 432 288],30.3528413772583,266,480,296,288,466,480,432,288
212,C,[  -5.3893834 1834.5037629],[   10.22624696 -4120.62341552],[251 480 286 288],[449 480 431 288],30.47771406173706,251,480,286,288,449,480,431,288
213,C,[  -8.4640059  2831.51332951],[    5.53843583 -2088.43915664],[277 480 300 288],[463 480 429 288],30.597503662109375,277,480,300,288,463,480,429,288
214,C,[  -7.38899274 3024.48524356],[    6.50602192 -2510.79942552],[344 480 370 288],[459 480 430 288],30.72709345817566,344,480,370,288,459,480,430,288
215,C,[  -8.39100949 2792.87458925],[    4.79107927 -1777.20106123],[275 480 298 288],[471 480 431 288],30.84577512741089,275,480,298,288,471,480,431,288
216,C,[  -6.09790942 2120.31672795],[    6.22153712 -2396.26051553],[268 480 300 288],[462 480 431 288],30.974636793136597,268,480,300,288,462,480,431,288
217,C,[  -7.00226039 2375.14513471],[    5.85974836 -2237.03807944],[270 480 298 288],[463 480 430 288],31.105695247650146,270,480,298,288,463,480,430,288
218,C,[  -6.47284928 2208.78824134],[    5.68653782 -2149.48316154],[267 480 296 288],[462 480 428 288],31.230229139328003,267,480,296,288,462,480,428,288
219,C,[  -6.43794418 2207.25795646],[    4.75464593 -1720.30889129],[268 480 298 288],[462 480 422 288],31.367366790771484,268,480,298,288,462,480,422,288
220,C,[  -7.40447937 2429.64807985],[    5.10311956 -1910.19615146],[263 480 289 288],[468 480 430 288],31.488585710525513,263,480,289,288,468,480,430,288
221,C,[  -7.92878979 3230.39490208],[    5.71526661 -2151.73643739],[346 480 371 288],[460 480 426 288],31.61058783531189,346,480,371,288,460,480,426,288
222,C,[  -5.295683   1867.70929172],[    7.57479667 -2972.4422812 ],[262 480 298 288],[455 480 430 288],31.73799705505371,262,480,298,288,455,480,430,288
223,C,[  -8.25756277 2920.58617047],[    4.29162983 -1535.63641855],[295 480 318 288],[469 480 424 288],31.86778211593628,295,480,318,288,469,480,424,288
224,C,[  -7.02481304 2372.7370432 ],[    5.10957162 -1911.65963515],[269 480 296 288],[468 480 430 288],32.003944635391235,269,480,296,288,468,480,430,288
225,C,[  -7.62284571 2554.93010751],[    5.6587511  -2126.09839087],[272 480 297 288],[460 480 426 288],32.11790728569031,272,480,297,288,460,480,426,288
226,C,[  -8.96413022 2855.03642414],[    4.53009902 -1637.31490319],[264 480 286 288],[467 480 425 288],32.25017166137695,264,480,286,288,467,480,425,288
227,C,[  -6.81155172 2265.41855015],[    4.40844493 -1599.83169158],[262 480 290 288],[471 480 428 288],32.38508319854736,262,480,290,288,471,480,428,288
228,C,[  -5.98691707 2069.06743199],[    4.99846907 -1869.78251321],[265 480 297 288],[470 480 431 288],32.49748158454895,265,480,297,288,470,480,431,288
229,C,[  -6.98602949 2369.72212736],[    5.05643331 -1892.07467622],[270 480 297 288],[469 480 431 288],32.63358783721924,270,480,297,288,469,480,431,288
230,C,[  -6.97346597 2362.95813228],[    4.86774909 -1785.56311707],[270 480 297 288],[465 480 425 288],32.771888732910156,270,480,297,288,465,480,425,288
231,C,[  -6.99275213 2373.27690508],[    5.37456856 -1993.9159865 ],[270 480 298 288],[460 480 424 288],32.892539501190186,270,480,298,288,460,480,424,288
232,C,[  -7.70000052 2601.18866066],[    7.10307607 -2781.99053664],[275 480 300 288],[459 480 432 288],33.01355266571045,275,480,300,288,459,480,432,288
233,C,[ -11.16569904 4641.22079726],[    4.91981162 -1811.53772998],[372 480 389 288],[465 480 426 288],33.14149737358093,372,480,389,288,465,480,426,288
234,C,[  -6.74692325 2231.5435598 ],[    6.20887809 -2392.97980703],[259 480 288 288],[462 480 431 288],33.25295305252075,259,480,288,288,462,480,431,288
235,C,[  -6.97174864 2361.56591859],[    7.36813675 -2877.45300771],[269 480 297 288],[455 480 429 288],33.39670515060425,269,480,297,288,455,480,429,288
236,C,[  -6.99185609 2509.10187989],[    5.5338165  -2088.31198562],[290 480 317 288],[464 480 429 288],33.516477823257446,290,480,317,288,464,480,429,288
237,C,[  -5.1585996  1805.64520774],[    5.44509898 -2053.23579325],[256 480 294 288],[465 480 429 288],33.64387083053589,256,480,294,288,465,480,429,288
238,C,[  -6.12328188 2226.35558192],[    7.91832451 -3120.90885576],[285 480 316 288],[454 480 430 288],33.76788020133972,285,480,316,288,454,480,430,288
239,C,[  -6.99467583 2373.9329674 ],[    7.46856459 -2947.29131866],[270 480 298 288],[458 480 433 288],33.8872971534729,270,480,298,288,458,480,433,288
240,C,[  -7.40194545 2422.04480559],[    4.55781331 -1650.98054078],[262 480 288 288],[467 480 425 288],34.02151083946228,262,480,288,288,467,480,425,288
241,C,[  -5.69477963 1875.45450132],[    4.75745836 -1749.9241724 ],[245 480 278 288],[468 480 428 288],34.143046379089355,245,480,278,288,468,480,428,288
242,C,[  -6.93385581 2080.15669415],[    7.01514538 -2739.30873992],[230 480 258 288],[458 480 431 288],34.26261234283447,230,480,258,288,458,480,431,288
243,C,[  -7.63078971 2561.75455276],[    6.07875115 -2307.89386221],[272 480 297 288],[458 480 427 288],34.39745306968689,272,480,297,288,458,480,427,288
244,C,[ -10.39194824 3384.40256194],[    4.18345004 -1510.47132798],[279 480 297 288],[475 480 429 288],34.51952409744263,279,480,297,288,475,480,429,288
245,C,[  -6.45095161 2205.51683412],[    6.60986434 -2560.96484162],[267 480 297 288],[460 480 431 288],34.64589190483093,267,480,297,288,460,480,431,288
246,C,[  -5.23617686 1845.83886182],[    7.33730993 -2843.68727222],[260 480 297 288],[452 480 426 288],34.77191662788391,260,480,297,288,452,480,426,288
247,C,[  -8.62909299 2931.48862697],[    5.50340088 -2054.88946224],[284 480 306 288],[460 480 425 288],34.90268588066101,284,480,306,288,460,480,425,288
248,C,[  -8.14289554 2642.52488907],[    5.26339705 -1978.81722495],[265 480 289 288],[467 480 430 288],35.015828132629395,265,480,289,288,467,480,430,288
249,C,[  -8.14678074 2652.18436087],[    5.01129819 -1835.58503686],[266 480 290 288],[462 480 423 288],35.14208269119263,266,480,290,288,462,480,423,288
250,C,[  -7.59887201 2542.44836594],[    6.25061709 -2401.27700867],[271 480 296 288],[460 480 430 288],35.27977752685547,271,480,296,288,460,480,430,288
251,C,[  -6.27581341 2110.4011009 ],[    5.86800814 -2227.0048273 ],[259 480 290 288],[461 480 428 288],35.39706540107727,259,480,290,288,461,480,428,288
252,C,[  -6.94718949 2348.03343028],[    6.41234462 -2485.01187284],[268 480 296 288],[462 480 432 288],35.518150091171265,268,480,296,288,462,480,432,288
253,C,[  -8.39557571 2788.17374436],[    5.39066467 -2016.39434429],[274 480 297 288],[463 480 427 288],35.653109073638916,274,480,297,288,463,480,427,288
254,C,[  -8.19780913 3193.82024439],[    5.04653042 -1875.96717103],[331 480 354 288],[466 480 428 288],35.785200357437134,331,480,354,288,466,480,428,288
255,C,[  -6.46816347 2203.96571349],[    4.47603541 -1620.80698451],[266 480 296 288],[469 480 426 288],35.90907049179077,266,480,296,288,469,480,426,288
256,C,[  -6.97942192 2362.66380839],[    9.50194925 -3826.97888067],[269 480 297 288],[453 480 433 288],36.04141354560852,269,480,297,288,453,480,433,288
257,C,[ -11.64384715 4727.45061086],[    4.60981828 -1673.001581  ],[364 480 381 288],[467 480 425 288],36.171408891677856,364,480,381,288,467,480,425,288
258,C,[  -7.45929595 2444.67868874],[    4.66111471 -1705.27253375],[263 480 289 288],[468 480 427 288],36.316694021224976,263,480,289,288,468,480,427,288
259,C,[  -8.34236015 2764.09697041],[    5.04698916 -1891.73614276],[273 480 296 288],[469 480 431 288],36.44964408874512,273,480,296,288,469,480,431,288
260,C,[  -6.58245957 2589.78882348],[    5.77347289 -2190.32722681],[320 480 349 288],[462 480 429 288],36.568076610565186,320,480,349,288,462,480,429,288
261,C,[  -6.48354333 2215.70408582],[    5.88965104 -2212.54169769],[267 480 297 288],[457 480 424 288],36.70562434196472,267,480,297,288,457,480,424,288
262,C,[  -7.14995949 2284.84627222],[    4.12217737 -1460.28887464],[252 480 279 288],[470 480 424 288],36.84558320045471,252,480,279,288,470,480,424,288
263,C,[  -6.99424197 2373.9869096 ],[    4.84299614 -1772.65419015],[270 480 298 288],[465 480 425 288],36.97032403945923,270,480,298,288,465,480,425,288
264,C,[  -7.58514865 2534.83578978],[    4.90638297 -1799.09860448],[270 480 296 288],[464 480 425 288],37.08784580230713,270,480,296,288,464,480,425,288
265,C,[ -16.11913398 4322.3365048 ],[    7.21552284 -2797.61532727],[238 480 250 288],[454 480 427 288],37.19457173347473,238,480,250,288,454,480,427,288
266,C,[  -4.15328004 2685.97091692],[    5.51226794 -2110.05827336],[531 480 577 288],[469 480 435 288],37.31843185424805,531,480,577,288,469,480,435,288
267,C,[  -4.23160305 2729.85351159],[    9.05023495 -3640.79403955],[531 480 577 288],[455 480 434 288],37.44613313674927,531,480,577,288,455,480,434,288
268,C,[  -4.55798447 2904.23209561],[    7.19350479 -2844.44494889],[531 480 573 288],[462 480 435 288],37.569658279418945,531,480,573,288,462,480,435,288
269,C,[  -2.82955044 1873.1825458 ],[   1.32633785 -278.13976408],[492 480 560 288],[571 480 426 288],37.69307231903076,492,480,560,288,571,480,426,288
270,C,[  -2.50034638 1701.59145809],[    5.74839136 -2198.46116079],[488 480 565 288],[465 480 432 288],37.80597686767578,488,480,565,288,465,480,432,288
271,C,[  -2.81787473 1876.94224855],[    4.44496741 -1637.87810718],[495 480 563 288],[476 480 433 288],37.93383598327637,495,480,563,288,476,480,433,288
272,C,[  -4.05740856 2612.55885788],[    4.83206673 -1804.03507975],[525 480 572 288],[472 480 432 288],38.07086682319641,525,480,572,288,472,480,432,288
273,C,[  -5.18217908 3278.70649129],[   1.00187798 -134.92940673],[540 480 577 288],[613 480 422 288],38.19452929496765,540,480,577,288,613,480,422,288
274,C,[  -2.98095757 1946.74621237],[    5.93452087 -2254.42919427],[492 480 556 288],[460 480 428 288],38.321433544158936,492,480,556,288,460,480,428,288
275,C,[  -2.38239484 1635.87032515],[   1.79777954 -497.81189216],[485 480 565 288],[543 480 437 288],38.44352149963379,485,480,565,288,543,480,437,288
276,C,[  -2.41337547 1643.36228555],[    6.90514263 -2695.00524389],[482 480 561 288],[459 480 431 288],38.57819938659668,482,480,561,288,459,480,431,288
277,C,[  -2.55935899 1741.08907719],[   1.22637591 -228.7737781 ],[492 480 567 288],[577 480 421 288],38.67865753173828,492,480,567,288,577,480,421,288
278,C,[  -5.08381801 3212.76431284],[    5.53814866 -2105.20646668],[537 480 575 288],[466 480 432 288],38.81557083129883,537,480,575,288,466,480,432,288
279,C,[  -2.09575357 1464.68498959],[    6.73375278 -2645.11622135],[469 480 561 288],[464 480 435 288],38.94697141647339,469,480,561,288,464,480,435,288
280,C,[  -3.96738125 2588.00762761],[    6.4297936  -2499.85852927],[531 480 579 288],[463 480 433 288],39.07663106918335,531,480,579,288,463,480,433,288
281,C,[  -2.6000439  1759.29098101],[    5.05567854 -1904.42930032],[492 480 565 288],[471 480 433 288],39.19726037979126,492,480,565,288,471,480,433,288
282,C,[  -2.01724921 1399.36747429],[    5.12521752 -1933.24887346],[455 480 550 288],[470 480 433 288],39.32801032066345,455,480,550,288,470,480,433,288
283,C,[  -2.6019212  1746.47428711],[    4.33377634 -1580.62153908],[486 480 560 288],[475 480 431 288],39.45998191833496,486,480,560,288,475,480,431,288
284,C,[  -2.83003054 1889.16778036],[    5.6514985  -2106.91641894],[497 480 565 288],[457 480 423 288],39.61290693283081,497,480,565,288,457,480,423,288
285,C,[  -4.73676188 3015.03203625],[    6.09105942 -2286.27273024],[535 480 575 288],[454 480 422 288],39.764496088027954,535,480,575,288,454,480,422,288
286,C,[  -4.41147872 2815.73413352],[    6.39846863 -2428.81747309],[529 480 572 288],[454 480 424 288],39.898863077163696,529,480,572,288,454,480,424,288
287,C,[  -2.61391025 1786.41622474],[    4.94918282 -1822.33252774],[499 480 573 288],[465 480 426 288],40.0620653629303,499,480,573,288,465,480,426,288
288,C,[  -4.40756788 2824.10984978],[    5.3789828  -1999.02779178],[531 480 575 288],[460 480 425 288],40.1861298084259,531,480,575,288,460,480,425,288
289,C,[  -8.70643898 3370.5026321 ],[    6.09202588 -2297.57008762],[331 480 354 288],[455 480 424 288],40.31279397010803,331,480,354,288,455,480,424,288
290,C,[  -8.01939471 2873.88330365],[    5.48631162 -2013.75916249],[298 480 322 288],[454 480 419 288],40.453176498413086,298,480,322,288,454,480,419,288
291,C,[  -9.31881627 3187.26612947],[    5.42854391 -2003.30016203],[290 480 311 288],[457 480 422 288],40.57546257972717,290,480,311,288,457,480,422,288
292,C,[  -7.48514812 3169.8897158 ],[    6.44973521 -2439.86899975],[359 480 385 288],[452 480 422 288],40.70409345626831,359,480,385,288,452,480,422,288
293,C,[ -11.66771786 3056.76914475],[    7.30774779 -2870.85988208],[220 480 237 288],[458 480 432 288],40.83302307128906,220,480,237,288,458,480,432,288
294,C,[  -7.80576306 3132.83701083],[    4.56252354 -1641.89158063],[339 480 364 288],[465 480 422 288],40.96362328529358,339,480,364,288,465,480,422,288
295,C,[  -9.20608317 3477.50709266],[    4.42600922 -1581.17478021],[325 480 346 288],[465 480 422 288],41.09649348258972,325,480,346,288,465,480,422,288
296,C,[  -7.92392461 3620.53527208],[    7.16363634 -2769.84212109],[396 480 420 288],[453 480 426 288],41.21298575401306,396,480,420,288,453,480,426,288
297,C,[  -6.00133536 2361.93090996],[    5.83751786 -2206.22114107],[313 480 345 288],[460 480 427 288],41.33953523635864,313,480,345,288,460,480,427,288
298,C,[  -6.87805826 2700.18059426],[    5.69342656 -2177.54904202],[322 480 350 288],[466 480 433 288],41.471840620040894,322,480,350,288,466,480,433,288
299,C,[  -5.15264984 1681.11780682],[    6.24852864 -2440.78764977],[233 480 270 288],[467 480 436 288],41.6085946559906,233,480,270,288,467,480,436,288
300,C,[  -8.52615657 2848.54637856],[    5.53088705 -2073.19083604],[277 480 300 288],[461 480 426 288],41.75394630432129,277,480,300,288,461,480,426,288
301,C,[ -13.23153956 3607.18666295],[    4.97487488 -1839.09427467],[236 480 250 288],[466 480 427 288],41.88685584068298,236,480,250,288,466,480,427,288
302,C,[  -7.61942817 3015.92164244],[    5.78544618 -2195.75804004],[332 480 358 288],[462 480 429 288],42.018696784973145,332,480,358,288,462,480,429,288
303,C,[  -9.19028571 2966.02871441],[    5.57483027 -2115.47827199],[270 480 291 288],[465 480 431 288],42.153388261795044,270,480,291,288,465,480,431,288
304,C,[ -10.66195853 2554.83309745],[    5.60050963 -2138.3758694 ],[194 480 212 288],[467 480 433 288],42.286137104034424,194,480,212,288,467,480,433,288
305,C,[  -5.21831954 2551.69572489],[    4.66696207 -1668.38965859],[397 480 433 288],[460 480 419 288],42.425950050354004,397,480,433,288,460,480,419,288
306,C,[ -10.39053582 3056.09819165],[    5.82748535 -2206.99839857],[247 480 266 288],[461 480 428 288],42.57594013214111,247,480,266,288,461,480,428,288
307,C,[  -9.79027224 3254.22238491],[    7.98015349 -3144.01887103],[283 480 302 288],[454 480 430 288],42.71308469772339,283,480,302,288,454,480,430,288
308,C,[  -7.74918648 2615.68297354],[    3.99920152 -1430.64152913],[275 480 300 288],[477 480 429 288],42.83220314979553,275,480,300,288,477,480,429,288
309,C,[  -4.91103748 2335.78817692],[    5.44507404 -2037.40278996],[377 480 416 288],[462 480 427 288],42.96393895149231,377,480,416,288,462,480,427,288
310,C,[  -6.14267181 2293.8679143 ],[    5.10103158 -1912.94264317],[295 480 326 288],[469 480 431 288],43.09966516494751,295,480,326,288,469,480,431,288
311,C,[ -12.66714188 3437.86158644],[    9.9674291  -4022.66767848],[233 480 248 288],[451 480 432 288],43.21043395996094,233,480,248,288,451,480,432,288
312,C,[  -6.56539613 3007.53105913],[    6.88706097 -2654.46373439],[384 480 414 288],[455 480 427 288],43.335896730422974,384,480,414,288,455,480,427,288
313,C,[ -18.27755866 4559.63411251],[    6.87097148 -2691.41850821],[223 480 233 288],[461 480 433 288],43.45549440383911,223,480,233,288,461,480,433,288
314,C,[  -8.6341834  3165.11243547],[    4.64921049 -1662.99171244],[310 480 333 288],[460 480 419 288],43.583624601364136,310,480,333,288,460,480,419,288
315,C,[  -9.43105717 2886.72003497],[   15.30135312 -6337.25923873],[255 480 275 288],[445 480 432 288],43.71499514579773,255,480,275,288,445,480,432,288
316,C,[ -10.41620916 2491.10321835],[    7.07144094 -2768.03056027],[193 480 211 288],[459 480 432 288],43.840453147888184,193,480,211,288,459,480,432,288
317,C,[ -10.83249756 4205.99658224],[   11.68720219 -4719.68328862],[343 480 361 288],[444 480 428 288],43.9733829498291,343,480,361,288,444,480,428,288
318,C,[  -8.664892   3345.77179868],[    4.76213247 -1747.80166081],[330 480 352 288],[467 480 427 288],44.105406522750854,330,480,352,288,467,480,427,288
319,C,[  -9.97562099 2901.5488335 ],[    4.61467709 -1653.40178582],[242 480 261 288],[462 480 420 288],44.228907346725464,242,480,261,288,462,480,420,288
320,C,[ -11.42249099 2635.64642659],[    5.99049157 -2288.03577556],[188 480 205 288],[462 480 430 288],44.360578298568726,188,480,205,288,462,480,430,288
321,C,[  -5.44564725 2560.45975574],[    6.7000254  -2610.54630383],[382 480 417 288],[461 480 432 288],44.51115679740906,382,480,417,288,461,480,432,288
322,C,[  -5.70357935 2313.68522293],[    4.78121128 -1741.38063211],[321 480 355 288],[464 480 424 288],44.64998245239258,321,480,355,288,464,480,424,288
323,C,[ -10.67008107 2554.74000125],[    5.95047717 -2297.50693997],[194 480 212 288],[466 480 434 288],44.76631569862366,194,480,212,288,466,480,434,288
324,C,[  -7.10944121 3247.84104193],[    5.18675054 -1919.50619276],[389 480 416 288],[462 480 425 288],44.902100563049316,389,480,416,288,462,480,425,288
325,C,[  -9.14553836 2614.93412202],[   11.78672775 -4832.66346105],[233 480 254 288],[450 480 434 288],45.02961301803589,233,480,254,288,450,480,434,288
326,C,[  -6.97822703 3194.43909326],[    4.5255415  -1615.36861105],[388 480 416 288],[463 480 420 288],45.14099645614624,388,480,416,288,463,480,420,288
327,C,[ -10.87148216 3082.52616383],[    6.79551202 -2640.20144109],[239 480 257 288],[459 480 430 288],45.291770219802856,239,480,257,288,459,480,430,288
328,C,[  -8.34810498 3318.91931118],[   10.39674202 -2885.00596272],[340 480 363 288],[323 480 305 288],45.42078971862793,340,480,363,288,323,480,305,288
329,C,[  -6.30492286 2558.16796319],[    6.35345802 -2391.87056971],[329 480 360 288],[452 480 421 288],45.55545401573181,329,480,360,288,452,480,421,288
330,C,[  -4.13986484 2010.05148031],[    7.13653281 -2813.48362817],[369 480 415 288],[461 480 434 288],45.70533108711243,369,480,415,288,461,480,434,288
331,C,[  -7.99213478 3103.9561276 ],[    8.59738875 -3395.17671811],[328 480 352 288],[450 480 428 288],45.83921194076538,328,480,352,288,450,480,428,288
332,C,[ -12.29768854 3508.18493924],[    5.55821612 -2107.48405405],[246 480 261 288],[465 480 430 288],45.96332931518555,246,480,261,288,465,480,430,288
333,C,[ -12.15025191 3297.70840706],[    6.18626914 -2363.94994094],[231 480 247 288],[459 480 428 288],46.09675145149231,231,480,247,288,459,480,428,288
334,C,[  -8.79626177 2676.09248687],[   12.02709904 -4902.1254716 ],[249 480 271 288],[447 480 431 288],46.23515844345093,249,480,271,288,447,480,431,288
335,C,[  -6.32853477 2812.5797214 ],[    7.84564431 -3119.89611463],[368 480 398 288],[458 480 434 288],46.3815655708313,368,480,398,288,458,480,434,288
336,C,[  -9.5092199  2880.29749029],[    6.17432308 -2345.54527392],[252 480 272 288],[457 480 426 288],46.528637409210205,252,480,272,288,457,480,426,288
337,C,[  -8.16209673 3212.89144757],[    4.52564912 -1661.54152477],[334 480 358 288],[473 480 430 288],46.65430545806885,334,480,358,288,473,480,430,288
338,C,[  -6.4135359  1909.30581476],[    4.81200194 -1753.35837849],[222 480 252 288],[464 480 424 288],46.81805181503296,222,480,252,288,464,480,424,288
339,C,[  -7.07009982 2805.97481585],[    5.62124753 -2070.20981233],[328 480 356 288],[453 480 419 288],46.953561544418335,328,480,356,288,453,480,419,288
340,C,[ -10.64261906 2848.54454773],[    6.70735145 -2601.95717035],[222 480 240 288],[459 480 430 288],47.088587045669556,222,480,240,288,459,480,430,288
341,C,[  -5.95820532 2093.33076507],[   11.18803397 -4581.96416319],[270 480 302 288],[452 480 435 288],47.22977042198181,270,480,302,288,452,480,435,288
342,C,[  -8.23395248 2114.61074896],[    9.77109421 -3910.43428111],[198 480 221 288],[449 480 429 288],47.35629343986511,198,480,221,288,449,480,429,288
343,C,[  -7.4312261 2900.4996291],[    5.50965475 -2023.42532833],[325 480 351 288],[454 480 419 288],47.48190975189209,325,480,351,288,454,480,419,288
344,C,[  -6.10795608 2123.08116131],[    5.89133532 -2271.92452643],[269 480 300 288],[467 480 434 288],47.621331453323364,269,480,300,288,467,480,434,288
345,C,[  -9.4901151  2784.43529163],[    7.19197969 -2807.41725999],[242 480 263 288],[457 480 430 288],47.74998617172241,242,480,263,288,457,480,430,288
346,C,[  -5.28575049 2488.78113276],[    4.96354364 -1830.09050311],[380 480 416 288],[465 480 426 288],47.87553071975708,380,480,416,288,465,480,426,288
347,C,[ -10.50489563 2960.45145115],[    4.80924301 -1774.35650812],[236 480 254 288],[468 480 428 288],48.00529408454895,236,480,254,288,468,480,428,288
348,C,[  -4.02218351 1738.87205147],[   10.11863117 -2173.38816353],[312 480 360 288],[262 480 243 288],48.14162611961365,312,480,360,288,262,480,243,288
349,C,[ -10.90415434 2967.97766882],[    6.65395913 -2573.8583548 ],[228 480 245 288],[458 480 430 288],48.273430585861206,228,480,245,288,458,480,430,288
350,C,[  -6.95671543 2734.90194835],[    6.25445382 -2398.11541047],[324 480 351 288],[460 480 429 288],48.41827940940857,324,480,351,288,460,480,429,288
351,C,[ -12.46990637 3518.05300052],[    4.80191439 -1749.24154483],[243 480 259 288],[464 480 424 288],48.557697057724,243,480,259,288,464,480,424,288
352,C,[  -6.58967705 2271.36444829],[    5.48283959 -2079.6062223 ],[271 480 300 288],[466 480 431 288],48.6868622303009,271,480,300,288,466,480,431,288
