,direction,leftFitAverage,rightFitAverage,leftLine,rigthLine,time(s),leftX1,leftY1,leftX2,leftY2,rightX1,rightY1,rightX2,rightX2
165,L,,[  0.15510857 114.65100236],[0 0 0 0],[2355  480 1117  288],31.645815134048462,0,0,0,0,2355,480,1117,288
166,L,,[ 0.24858222 74.0770024 ],[0 0 0 0],[1632  480  860  288],31.737736225128174,0,0,0,0,1632,480,860,288
167,C,[-4.49284231e-16  1.85000000e+02],[  0.12824233 126.83766132],"[-656599941946476672                 480 -229253539052498560
                 288]",[2753  480 1256  288],31.81825852394104,-656599941946476672,480,-229253539052498560,288,2753,480,1256,288
168,C,[-3.16355195e-16  1.83500000e+02],[  0.13399869 123.97617374],"[-937237652499827712                 480 -330324906193024960
                 288]",[2656  480 1224  288],31.914007902145386,-937237652499827712,480,-330324906193024960,288,2656,480,1224,288
169,L,,[  0.15523696 113.77141892],[0 0 0 0],[2359  480 1122  288],32.00628089904785,0,0,0,0,2359,480,1122,288
170,L,,[  0.16064382 110.28373071],[0 0 0 0],[2301  480 1106  288],32.09567666053772,0,0,0,0,2301,480,1106,288
171,L,,[1.24166034e-01 1.27416037e+02],[0 0 0 0],[2839  480 1293  288],32.18858551979065,0,0,0,0,2839,480,1293,288
172,C,[-2.42962096e-16  1.84000000e+02],[  0.18074985 102.30966084],"[-1218297030981076736                  480  -428050308182540352
                  288]",[2089  480 1027  288],32.277528524398804,-1218297030981076736,480,-428050308182540352,288,2089,480,1027,288
173,L,,[ 0.20807964 89.21050026],[0 0 0 0],[1878  480  955  288],32.36655068397522,0,0,0,0,1878,480,955,288
174,C,[-1.98039216e-02  1.93784314e+02],[1.02526547e-01 1.36641909e+02],[-14452    480  -4757    288],[3348  480 1476  288],32.464293003082275,-14452,480,-4757,288,3348,480,1476,288
175,L,,[ 0.22739362 80.15689285],[0 0 0 0],[1758  480  914  288],32.553866147994995,0,0,0,0,1758,480,914,288
176,C,[-2.62632925e-16  1.80500000e+02],[  0.14329418 116.7994371 ],"[-1140374917206835968                  480  -409316539565057728
                  288]",[2534  480 1194  288],32.644952058792114,-1140374917206835968,480,-409316539565057728,288,2534,480,1194,288
177,C,[-7.16996691e-17  1.81000000e+02],[1.02103162e-01 1.36204729e+02],"[-4170172659943331328                  480 -1492336035498115584
                  288]",[3367  480 1486  288],32.73751759529114,-4170172659943331328,480,-1492336035498115584,288,3367,480,1486,288
178,C,[-4.27855289e-16  1.80666667e+02],[ 0.19388214 94.19928025],"[-699613492691919488                 480 -250863635464140192
                 288]",[1989  480  999  288],32.82494902610779,-699613492691919488,480,-250863635464140192,288,1989,480,999,288
179,C,[-4.17767659e-16  1.80000000e+02],[  0.14654211 116.34245785],"[-718102499001232768                 480 -258516899640443488
                 288]",[2481  480 1171  288],32.902347803115845,-718102499001232768,480,-258516899640443488,288,2481,480,1171,288
180,L,,[  0.146792   114.30519145],[0 0 0 0],[2491  480 1183  288],32.98735785484314,0,0,0,0,2491,480,1183,288
181,C,[-5.63203751e-16  1.80500000e+02],[0.38571328 8.64025068],"[-531779128823578240                 480 -190872308342352576
                 288]",[1222  480  724  288],33.07235836982727,-531779128823578240,480,-190872308342352576,288,1222,480,724,288
182,C,[-2.60803848e-16  1.80500000e+02],[ 0.28404439 53.54374057],"[-1148372627009080192                  480  -412187169961522688
                  288]",[1501  480  825  288],33.159343957901,-1148372627009080192,480,-412187169961522688,288,1501,480,825,288
183,L,,[ 0.29644072 48.87095333],[0 0 0 0],[1454  480  806  288],33.24143981933594,0,0,0,0,1454,480,806,288
184,L,,[1.18858897e-01 1.28271856e+02],[0 0 0 0],[2959  480 1343  288],33.33308029174805,0,0,0,0,2959,480,1343,288
185,L,,[1.06357492e-01 1.34284042e+02],[0 0 0 0],[3250  480 1445  288],33.42546892166138,0,0,0,0,3250,480,1445,288
186,C,[-3.09021245e-16  1.81000000e+02],[  0.14732143 114.66517857],"[-967571015397394688                 480 -346254510526826496
                 288]",[2479  480 1176  288],33.50953817367554,-967571015397394688,480,-346254510526826496,288,2479,480,1176,288
187,C,[-4.64500099e-16  1.84666667e+02],[ 0.19607843 92.32212885],"[-635808978664357888                 480 -222461380796784064
                 288]",[1977  480  997  288],33.592081785202026,-635808978664357888,480,-222461380796784064,288,1977,480,997,288
188,C,[-2.83332519e-17  1.80000000e+02],[1.21350042e-01 1.27265370e+02],[-10588265731901110272 480 -3811775663484400640 288],[2906  480 1324  288],33.678415060043335,-10588265731901110272,480,-3811775663484400640,288,2906,480,1324,288
189,C,[-1.87131487e-15  1.81250000e+02],[ 0.29642857 47.29285714],"[-159647103848062272                 480  -57045450496336696
                 288]",[1459  480  812  288],33.76264190673828,-159647103848062272,480,-57045450496336696,288,1459,480,812,288
190,C,[-4.92404986e-16  1.81000000e+02],[1.22304155e-01 1.26506259e+02],"[-607223745380095744                 480 -217300805202910304
                 288]",[2890  480 1320  288],33.845194578170776,-607223745380095744,480,-217300805202910304,288,2890,480,1320,288
191,C,[-7.84515356e-17  1.81000000e+02],[ 0.19579389 92.51197891],"[-3811270204235136512                  480 -1363899370746352896
                  288]",[1979  480  998  288],33.92333912849426,-3811270204235136512,480,-1363899370746352896,288,1979,480,998,288
192,C,[-5.94018584e-16  1.80500000e+02],[ 0.198713  91.5997426],"[-504192979837365888                 480 -180970769056817056
                 288]",[1954  480  988  288],34.011330366134644,-504192979837365888,480,-180970769056817056,288,1954,480,988,288
193,C,[-1.15323961e-15  1.80333333e+02],[ 0.19693799 93.76629718],"[-259847706311441536                 480  -93360188140817984
                 288]",[1961  480  986  288],34.09327149391174,-259847706311441536,480,-93360188140817984,288,1961,480,986,288
194,L,,[  0.14993687 113.79008838],[0 0 0 0],[2442  480 1161  288],34.176032304763794,0,0,0,0,2442,480,1161,288
195,C,[-2.18342646e-16  1.81000000e+02],[  0.15182738 113.21260775],"[-1369407239148803072                  480  -490055433407765440
                  288]",[2415  480 1151  288],34.262943744659424,-1369407239148803072,480,-490055433407765440,288,2415,480,1151,288
196,C,[-3.76337232e-16  1.83000000e+02],[ 0.29818106 47.3294752 ],"[-789185801942135296                 480 -279005081494694016
                 288]",[1451  480  807  288],34.35472226142883,-789185801942135296,480,-279005081494694016,288,1451,480,807,288
197,C,[-1.32525655e-16  1.80500000e+02],[ 0.20475487 90.56201035],"[-2259939790659676928                  480  -811163697816077440
                  288]",[1901  480  964  288],34.43989586830139,-2259939790659676928,480,-811163697816077440,288,1901,480,964,288
198,C,[-3.34962826e-18  1.80000000e+02],[  0.15957225 115.38414261],[-89562177185110065152 480 -32242383786639634432 288],[2284  480 1081  288],34.52732253074646,-89562177185110065152,480,-32242383786639634432,288,2284,480,1081,288
199,C,[-2.4814244e-15  1.8050000e+02],[ 0.27621549 58.91807223],"[-120696806372488096                 480  -43321892103647488
                 288]",[1524  480  829  288],34.613139152526855,-120696806372488096,480,-43321892103647488,288,1524,480,829,288
200,C,[-7.44669074e-16  1.80000000e+02],[ 0.30772273 44.05259416],"[-402863514235811008                 480 -145030865124891776
                 288]",[1416  480  792  288],34.69576144218445,-402863514235811008,480,-145030865124891776,288,1416,480,792,288
201,C,[-7.51235694e-17  1.81000000e+02],[ 0.2369648  75.75312261],"[-3980109070432015872                  480 -1424319968348580608
                  288]",[1705  480  895  288],34.77983331680298,-3980109070432015872,480,-1424319968348580608,288,1705,480,895,288
202,C,[-8.94403497e-16  1.80000000e+02],[ 0.35956435 20.94002158],"[-335419082037170432                 480 -120750869533381168
                 288]",[1276  480  742  288],34.86659240722656,-335419082037170432,480,-120750869533381168,288,1276,480,742,288
203,C,[-1.76268134e-16  1.81000000e+02],[  0.15255104 112.80108252],"[-1696279374148787200                  480  -607029742588361344
                  288]",[2407  480 1148  288],34.94403338432312,-1696279374148787200,480,-607029742588361344,288,2407,480,1148,288
204,C,[-1.15042547e-16  1.80000000e+02],[0.39381827 4.84893277],"[-2607730861528999424                  480  -938783110150439680
                  288]",[1206  480  718  288],35.0311541557312,-2607730861528999424,480,-938783110150439680,288,1206,480,718,288
205,C,[-2.66628223e-16  1.80500000e+02],[0.39541013 4.1489665 ],"[-1123286937900480896                  480  -403183124622042112
                  288]",[1203  480  717  288],35.11277747154236,-1123286937900480896,480,-403183124622042112,288,1203,480,717,288
206,C,[-2.77504779e-16  1.81000000e+02],[  0.56790123 -79.5308642 ],"[-1077458921895160832                  480  -385578945293585792
                  288]",[985 480 647 288],35.196704626083374,-1077458921895160832,480,-385578945293585792,288,985,480,647,288
207,C,[-5.1913333e-16  1.8000000e+02],[ 0.29183219 50.8390134 ],"[-577886224260449408                 480 -208039040733761568
                 288]",[1470  480  812  288],35.28453755378723,-577886224260449408,480,-208039040733761568,288,1470,480,812,288
208,C,[-2.92577895e-16  1.80666667e+02],[  0.14957923 114.22555946],"[-1023089365674353536                  480  -366853870542473920
                  288]",[2445  480 1161  288],35.3720269203186,-1023089365674353536,480,-366853870542473920,288,2445,480,1161,288
209,C,[-1.29877491e-16  1.80000000e+02],[ 0.20245904 90.82658445],"[-2309869077512676352                  480  -831552867904563328
                  288]",[1922  480  973  288],35.455124855041504,-2309869077512676352,480,-831552867904563328,288,1922,480,973,288
210,C,[-2.00924058e-16  1.80000000e+02],[ 0.20509067 89.64278695],"[-1493101436381111552                  480  -537516517097199680
                  288]",[1903  480  967  288],35.53750228881836,-1493101436381111552,480,-537516517097199680,288,1903,480,967,288
211,C,[-3.67445367e-16  1.80000000e+02],[ 0.19738306 91.62453475],"[-816447904052573312                 480 -293921245458926016
                 288]",[1967  480  994  288],35.620484352111816,-816447904052573312,480,-293921245458926016,288,1967,480,994,288
212,C,[-1.44409176e-16  1.80000000e+02],[ 0.20320458 90.53922601],"[-2077430319519980800                  480  -747874915027192960
                  288]",[1916  480  971  288],35.70310044288635,-2077430319519980800,480,-747874915027192960,288,1916,480,971,288
213,L,,[  0.12546956 124.92423492],[0 0 0 0],[2829  480 1299  288],35.788503646850586,0,0,0,0,2829,480,1299,288
214,L,,[ 0.19889874 91.03630585],[0 0 0 0],[1955  480  990  288],35.86902141571045,0,0,0,0,1955,480,990,288
215,L,,[  0.1467664  114.46449767],[0 0 0 0],[2490  480 1182  288],35.945143938064575,0,0,0,0,2490,480,1182,288
216,C,[-1.78136937e-16  1.80000000e+02],[ 0.2916177  49.45769683],"[-1684097665192392704                  480  -606275159469261184
                  288]",[1476  480  817  288],36.03158140182495,-1684097665192392704,480,-606275159469261184,288,1476,480,817,288
217,L,,[  0.15223538 111.82187401],[0 0 0 0],[2418  480 1157  288],36.122445821762085,0,0,0,0,2418,480,1157,288
218,C,[-4.6623109e-16  1.8000000e+02],[ 0.20368653 90.35917467],"[-643457732581576192                 480 -231644783729367136
                 288]",[1912  480  970  288],36.208237648010254,-643457732581576192,480,-231644783729367136,288,1912,480,970,288
219,C,[-1.44409176e-16  1.80000000e+02],[ 0.29762128 46.23101721],"[-2077430319519980800                  480  -747874915027192960
                  288]",[1457  480  812  288],36.2888708114624,-2077430319519980800,480,-747874915027192960,288,1457,480,812,288
220,L,,[ 0.19789703 91.43441833],[0 0 0 0],[1963  480  993  288],36.370293378829956,0,0,0,0,1963,480,993,288
221,C,[-1.02777804e-16  1.81000000e+02],[ 0.19098229 94.30660225],"[-2909188437297627136                  480 -1041080812009518336
                  288]",[2019  480 1014  288],36.45311784744263,-2909188437297627136,480,-1041080812009518336,288,2019,480,1014,288
222,C,[-5.03666978e-16  1.80000000e+02],[0.39494478 4.30831112],"[-595631663726022144                 480 -214427398941367904
                 288]",[1204  480  718  288],36.543761253356934,-595631663726022144,480,-214427398941367904,288,1204,480,718,288
223,C,[-1.64236091e-16  1.80000000e+02],[ 0.19640212 92.04804233],"[-1826638699937848064                  480  -657589931977625088
                  288]",[1975  480  997  288],36.63102984428406,-1826638699937848064,480,-657589931977625088,288,1975,480,997,288
224,C,[-4.31034483e-03  1.86056034e+02],[ 0.19215686 92.7372549 ],[-68194    480 -23650    288],[2015  480 1016  288],36.72265553474426,-68194,480,-23650,288,2015,480,1016,288
225,C,[-5.14031621e-16  1.80000000e+02],[9.84020185e-02 1.36817634e+02],"[-583621684019281152                 480 -210103806246940864
                 288]",[3487  480 1536  288],36.81183433532715,-583621684019281152,480,-210103806246940864,288,3487,480,1536,288
226,C,[-3.78787879e-03  1.82238636e+02],[ 0.29680736 46.89989177],[-78608    480 -27920    288],[1459  480  812  288],36.9086332321167,-78608,480,-27920,288,1459,480,812,288
227,C,[-6.34891518e-16  1.80333333e+02],[ 0.2953573  47.41645272],"[-471996645269373440                 480 -169582776887661216
                 288]",[1464  480  814  288],37.00033497810364,-471996645269373440,480,-169582776887661216,288,1464,480,814,288
228,C,[-3.15798086e-16  1.80666667e+02],[ 0.28304094 52.65555556],"[-947863039124487424                 480 -339879619819693568
                 288]",[1509  480  831  288],37.092833280563354,-947863039124487424,480,-339879619819693568,288,1509,480,831,288
229,C,[-1.76923715e-16  1.83000000e+02],[ 0.28603604 52.46621622],"[-1678689596806848000                  480  -593476120083229184
                  288]",[1494  480  823  288],37.1954402923584,-1678689596806848000,480,-593476120083229184,288,1494,480,823,288
230,L,,[ 0.19685401 91.73071757],[0 0 0 0],[1972  480  997  288],37.289225816726685,0,0,0,0,1972,480,997,288
231,L,,[  0.1640798  113.36664701],[0 0 0 0],[2234  480 1064  288],37.38116121292114,0,0,0,0,2234,480,1064,288
232,C,[-8.83144889e-16  1.80000000e+02],[ 0.29452486 47.82284456],"[-339695109628670656                 480 -122290239466321152
                 288]",[1467  480  815  288],37.47583246231079,-339695109628670656,480,-122290239466321152,288,1467,480,815,288
233,L,,[ 0.19113757 94.22619048],[0 0 0 0],[2018  480 1013  288],37.56896495819092,0,0,0,0,2018,480,1013,288
234,L,,[4.40528634e-03 1.79447137e+02],[0 0 0 0],[68225   480 24641   288],37.663326025009155,0,0,0,0,68225,480,24641,288
235,C,[-1.77559884e-16  1.80000000e+02],[ 0.29365079 48.08928571],"[-1689570829991076096                  480  -608245498796787200
                  288]",[1470  480  816  288],37.75344276428223,-1689570829991076096,480,-608245498796787200,288,1470,480,816,288
236,C,[-1.77559884e-16  1.80000000e+02],[ 0.29452486 47.60855884],"[-1689570829991076096                  480  -608245498796787200
                  288]",[1468  480  816  288],37.8453311920166,-1689570829991076096,480,-608245498796787200,288,1468,480,816,288
237,C,[-6.35470953e-16  1.82500000e+02],[ 0.2875     51.42321429],"[-468156724781989632                 480 -166018603242016192
                 288]",[1490  480  822  288],37.93584418296814,-468156724781989632,480,-166018603242016192,288,1490,480,822,288
238,C,[-8.83144889e-16  1.80000000e+02],[ 0.2004336  94.41420054],"[-339695109628670656                 480 -122290239466321152
                 288]",[1923  480  965  288],38.028326749801636,-339695109628670656,480,-122290239466321152,288,1923,480,965,288
239,C,[-2.69436131e-16  1.81000000e+02],[ 0.19230504 93.80345066],"[-1109724961899907712                  480  -397125655261839488
                  288]",[2008  480 1009  288],38.11578702926636,-1109724961899907712,480,-397125655261839488,288,2008,480,1009,288
240,C,[-1.9137829e-15  1.8000000e+02],[ 0.21865079 91.03888889],"[-156757592709698016                 480  -56432733375491208
                 288]",[1778  480  900  288],38.206092834472656,-156757592709698016,480,-56432733375491208,288,1778,480,900,288
241,C,[-2.85431266e-16  1.80333333e+02],[ 0.29676768 46.50929293],"[-1049873306128650368                  480  -377206983180816320
                  288]",[1460  480  813  288],38.294068813323975,-1049873306128650368,480,-377206983180816320,288,1460,480,813,288
242,C,[-2.85464148e-17  1.81000000e+02],[ 0.19455055 93.44690604],[-10474169964254429184 480 -3748281559114462720 288],[1986  480 1000  288],38.382710218429565,-10474169964254429184,480,-3748281559114462720,288,1986,480,1000,288
243,C,[-1.77559884e-16  1.80000000e+02],[ 0.28464912 52.55745614],"[-1689570829991076096                  480  -608245498796787200
                  288]",[1501  480  827  288],38.46772480010986,-1689570829991076096,480,-608245498796787200,288,1501,480,827,288
244,C,[-2.15010568e-17  1.80000000e+02],[ 0.19111111 94.75703704],[-13952802555355054080 480 -5023008919927818240 288],[2015  480 1011  288],38.56255793571472,-13952802555355054080,480,-5023008919927818240,288,2015,480,1011,288
245,C,[-1.77559884e-16  1.80000000e+02],[ 0.28670635 51.61706349],"[-1689570829991076096                  480  -608245498796787200
                  288]",[1494  480  824  288],38.64315629005432,-1689570829991076096,480,-608245498796787200,288,1494,480,824,288
246,C,[-6.04008046e-17  1.81000000e+02],[ 0.18777056 96.04437229],"[-4950265182837722112                  480 -1771499580480388096
                  288]",[2044  480 1022  288],38.70775747299194,-4950265182837722112,480,-1771499580480388096,288,2044,480,1022,288
247,C,[-2.49530345e-17  1.81000000e+02],[ 0.19135201 94.22023874],[-11982510567977816064 480 -4288055621316476928 288],[2016  480 1012  288],38.78870368003845,-11982510567977816064,480,-4288055621316476928,288,2016,480,1012,288
248,C,[-5.03666978e-16  1.80000000e+02],[ 0.28572268 51.80299647],"[-595631663726022144                 480 -214427398941367904
                 288]",[1498  480  826  288],38.882516384124756,-595631663726022144,480,-214427398941367904,288,1498,480,826,288
249,C,[-5.03666978e-16  1.80000000e+02],[ 0.28865079 50.5065873 ],"[-595631663726022144                 480 -214427398941367904
                 288]",[1487  480  822  288],38.965372800827026,-595631663726022144,480,-214427398941367904,288,1487,480,822,288
250,C,[-4.43569188e-16  1.80000000e+02],[ 0.28588036 52.05083492],"[-676331918426368128                 480 -243479490633492288
                 288]",[1496  480  825  288],39.047871351242065,-676331918426368128,480,-243479490633492288,288,1496,480,825,288
251,C,[-5.74169654e-16  1.80000000e+02],[ 0.28628275 52.33580192],"[-522493653330065536                 480 -188097715198823328
                 288]",[1493  480  823  288],39.13310670852661,-522493653330065536,480,-188097715198823328,288,1493,480,823,288
252,L,,[  0.14551508 114.9653349 ],[0 0 0 0],[2508  480 1189  288],39.22094368934631,0,0,0,0,2508,480,1189,288
253,L,,[  0.14230482 116.512878  ],[0 0 0 0],[2554  480 1205  288],39.30794095993042,0,0,0,0,2554,480,1205,288
254,L,,[8.53752168e-02 1.44166571e+02],[0 0 0 0],[3933  480 1684  288],39.39001512527466,0,0,0,0,3933,480,1684,288
255,C,[-1.35135135e-02  1.87851351e+02],[  0.147408   125.19181624],[-21618    480  -7410    288],[2406  480 1104  288],39.47077751159668,-21618,480,-7410,288,2406,480,1104,288
256,C,[-1.44409176e-16  1.80000000e+02],[ 0.19238262 96.13306059],"[-2077430319519980800                  480  -747874915027192960
                  288]",[1995  480  997  288],39.555668592453,-2077430319519980800,480,-747874915027192960,288,1995,480,997,288
257,C,[-6.41916713e-17  1.80000000e+02],[ 0.28733766 51.38474026],"[-4673503494710019072                  480 -1682461258095606272
                  288]",[1491  480  823  288],39.6367723941803,-4673503494710019072,480,-1682461258095606272,288,1491,480,823,288
258,C,[-4.35044298e-16  1.80000000e+02],[ 0.28881168 50.71137686],"[-689584948485707776                 480 -248250581454854432
                 288]",[1486  480  821  288],39.719210624694824,-689584948485707776,480,-248250581454854432,288,1486,480,821,288
259,L,,[1.13909378e-01 1.29372462e+02],[0 0 0 0],[3078  480 1392  288],39.80303907394409,0,0,0,0,3078,480,1392,288
