,direction,leftFitAverage,rightFitAverage,leftLine,rigthLine,slopeLeft,interceptLeft,slopeRight,interceptRight
59,C,[ -1.00575954 568.22606192],[  0.94410326 -66.15533428],[ 87 480 278 288],[578 480 375 288],-1.0057595392368615,568.2260619150469,0.9441032633232938,-66.15533428408177
60,C,[ -1. 538.],[  1.00035175 -81.30110712],[ 57 480 249 288],[561 480 369 288],-1.0000000000000002,538.0,1.0003517456421704,-81.30110711908414
61,C,[ -0.99885837 557.68572509],[  0.78299177 -61.99841017],[ 77 480 269 288],[692 480 447 288],-0.998858371530619,557.6857250947614,0.7829917738782691,-61.998410174880775
62,C,[ -1.00006617 560.21927837],[  0.776771   -16.35667216],[ 80 480 272 288],[638 480 391 288],-1.0000661683558143,560.2192783665694,0.7767710049423395,-16.356672158154858
63,C,[ -1.00027708 559.99222346],[   0.86291601 -102.40332805],[ 79 480 271 288],[674 480 452 288],-1.0002770837110055,559.992223459196,0.8629160063391443,-102.40332805071328
64,C,[ -1.03961905 594.888     ],[  1.00019163 -82.22637263],[110 480 295 288],[562 480 370 288],-1.0396190476190479,594.888,1.0001916304545768,-82.22637262578857
65,C,[ -1.01140093 570.10257743],[  0.86319218 -13.57980456],[ 89 480 278 288],[571 480 349 288],-1.0114009301229057,570.102577427467,0.8631921824104236,-13.579804560260577
66,C,[ -0.99988285 559.70809696],[ 0.55438185 46.        ],[ 79 480 271 288],[782 480 436 288],-0.9998828496496786,559.7080969595235,0.5543818466353676,46.00000000000001
67,C,[ -0.92481203 574.25      ],[  0.99890599 -86.88620787],[101 480 309 288],[567 480 375 288],-0.924812030075188,574.25,0.9989059941640416,-86.8862078728902
68,C,[ -0.80046948 524.        ],[  0.99863323 -82.03371606],[ 54 480 294 288],[562 480 370 288],-0.8004694835680753,523.9999999999999,0.9986332263034892,-82.03371606370428
69,C,[ -1. 452.],[  1.00035668 -81.44383395],[-28 480 163 288],[561 480 369 288],-1.0,451.99999999999994,1.000356681787332,-81.443833945716
70,C,[ -0.99619479 557.56513282],[  1. -99.],[ 77 480 270 288],[579 480 387 288],-0.9961947914933239,557.5651328172183,0.9999999999999999,-98.99999999999993
71,C,[ -0.99979677 561.57869895],[ 0.58841941 74.        ],[ 81 480 273 288],[689 480 363 288],-0.9997967747717414,561.5786989529706,0.5884194053208138,73.99999999999993
72,C,[ -0.90610329 532.25      ],[  0.99623672 -83.30902313],[ 57 480 269 288],[565 480 372 288],-0.9061032863849765,532.2499999999998,0.9962367205156129,-83.30902312827256
73,C,[ -1.00014286 558.92010599],[ 0.77699531 23.5       ],[ 78 480 270 288],[587 480 340 288],-1.0001428561544312,558.9201059913264,0.776995305164319,23.499999999999996
74,C,[ -1.  597.5],[  0.99989808 -83.96095248],[117 480 309 288],[564 480 371 288],-0.9999999999999999,597.5,0.9998980783459884,-83.9609524825535
75,C,[ -0.99986566 555.76530244],[   1. -162.],[ 75 480 267 288],[642 480 450 288],-0.999865661209174,555.7653024389343,1.0,-162.00000000000014
76,C,[ -0.36463224 322.        ],[  1.01391599 -87.8898735 ],[-433  480   93  288],[560 480 370 288],-0.3646322378716744,321.9999999999999,1.0139159859427302,-87.88987349963114
77,C,[ -1.         450.33333333],[  1.00099024 -80.83261959],[-29 480 162 288],[560 480 368 288],-1.0,450.3333333333332,1.000990239444017,-80.83261959101529
78,C,[ -0.72683706 488.44888179],[  0.99991291 -77.29079524],[ 11 480 275 288],[557 480 365 288],-0.7268370607028752,488.448881789137,0.9999129067063389,-77.29079524002097
79,C,[ -1.0003982  559.27018496],[ 0.74232749 25.98606645],[ 79 480 271 288],[611 480 352 288],-1.0003982027475176,559.2701849612075,0.7423274912066179,25.986066452304375
80,C,[ -0.99844228 555.33818228],[  0.80751174 -45.25      ],[ 75 480 267 288],[650 480 412 288],-0.9984422769311722,555.3381822751857,0.807511737089202,-45.2500000000001
81,C,[ -1.00126018 559.83576171],[   1. -210.],[ 79 480 271 288],[690 480 498 288],-1.0012601798656295,559.8357617117957,0.9999999999999998,-210.0
82,C,[ -0.99935202 555.0311594 ],[  0.86337965 -83.29569892],[ 75 480 267 288],[652 480 430 288],-0.9993520191291483,555.0311594005198,0.8633796506638394,-83.29569892473108
83,C,[ -0.52801252 407.4       ],[  1.01062033 -77.98504439],[-137  480  226  288],[552 480 362 288],-0.5280125195618153,407.3999999999999,1.010620332945231,-77.98504439164596
84,C,[ -0.77777778 512.        ],[  0.99974267 -76.499759  ],[ 41 480 288 288],[556 480 364 288],-0.7777777777777777,512.0,0.999742672510438,-76.4997589973952
85,C,[ -1.00425872 561.29066348],[  1. -47.],[ 80 480 272 288],[527 480 335 288],-1.0042587194122738,561.2906634805302,1.0000000000000002,-47.00000000000025
86,C,[ -1.00092342 555.32771658],[ 0.80062794 18.5       ],[ 75 480 267 288],[576 480 336 288],-1.000923416684937,555.3277165822461,0.8006279434850865,18.499999999999936
87,C,[ -1.00302877 564.20606396],[ 0.57178991 49.34458399],[ 83 480 275 288],[753 480 417 288],-1.0030287656311172,564.2060639551657,0.571789909226292,49.34458398744112
88,C,[ -1.00190815 561.18685332],[1. 5.],[ 81 480 272 288],[475 480 283 288],-1.0019081473712235,561.1868533165118,0.9999999999999999,5.0
89,C,[ -0.99934674 563.48635985],[ 0.50434329 88.6       ],[ 83 480 275 288],[776 480 395 288],-0.9993467381866621,563.4863598493406,0.5043432900138349,88.6
90,C,[ -1.   571.75],[   1.05087327 -114.49907141],[ 91 480 283 288],[565 480 383 288],-1.0,571.7499999999999,1.050873274983379,-114.49907140772339
91,C,[ -1. 666.],[  1.00001145 -80.06476779],[186 480 378 288],[560 480 368 288],-0.9999999999999999,666.0000000000001,1.000011449425198,-80.06476779035121
92,C,[ -0.91197593 532.87224119],[ 0.71555375 -6.5       ],[ 57 480 268 288],[679 480 411 288],-0.9119759281238837,532.8722411938851,0.7155537520068793,-6.499999999999993
93,C,[ -1. 572.],[  1.04340516 -81.28448849],[ 92 480 284 288],[537 480 353 288],-1.0,572.0000000000001,1.043405160834318,-81.28448849205901
94,C,[ -0.62421384 480.87264151],[  1.00103262 -81.01191513],[  1 480 308 288],[560 480 368 288],-0.6242138364779872,480.872641509434,1.0010326167763357,-81.01191512611045
95,C,[ -0.80869565 465.        ],[  1.00028531 -77.51533283],[-18 480 218 288],[557 480 365 288],-0.8086956521739129,464.9999999999999,1.0002853129507374,-77.51533282717092
96,C,[ -1.00073908 555.0587293 ],[  0.93466425 -32.27313975],[ 75 480 266 288],[548 480 342 288],-1.000739084560687,555.0587292953832,0.9346642468239563,-32.27313974591657
97,C,[ -0.50834903 369.36998395],[   1.0360676  -104.01893594],[-217  480  160  288],[563 480 378 288],-0.5083490276860171,369.36998394863554,1.0360675984501289,-104.01893594283543
98,C,[ -1.01561823 555.19444657],[   1. -103.],[ 74 480 263 288],[582 480 390 288],-1.0156182329381143,555.194446570511,1.0000000000000002,-102.99999999999984
99,C,[ -0.51236307 368.2       ],[  0.99694242 -78.39803767],[-218  480  156  288],[560 480 367 288],-0.5123630672926447,368.19999999999993,0.9969424164996259,-78.39803766542725
100,C,[ -1.00056392 558.07752248],[ 0.47686172 19.28536184],[ 78 480 269 288],[966 480 563 288],-1.0005639238794262,558.0775224767957,0.4768617185569557,19.285361842105225
101,C,[ -0.99985876 559.71990386],[  0.85692413 -86.57451923],[ 79 480 271 288],[661 480 437 288],-0.9998587595664596,559.7199038611369,0.856924130251595,-86.57451923076927
102,C,[ -1.00023774 558.91077341],[   0.91767415 -100.66666667],[ 78 480 270 288],[632 480 423 288],-1.0002377438746926,558.9107734072392,0.9176741508347726,-100.6666666666667
103,C,[ -0.99897603 556.52582638],[   1. -152.],[ 76 480 268 288],[631 480 439 288],-0.9989760333362836,556.5258263775703,0.9999999999999998,-151.99999999999974
104,C,[ -1.00054546 557.50202919],[  1. -46.],[ 77 480 269 288],[525 480 333 288],-1.0005454621192191,557.5020291926073,1.0000000000000002,-46.000000000000014
105,C,[ -1.  530.5],[  0.99890697 -77.29996583],[ 50 480 242 288],[557 480 365 288],-1.0000000000000002,530.5,0.9989069749249626,-77.29996582559659
106,C,[ -1. 624.],[  0.99994895 -79.29343862],[143 480 335 288],[559 480 367 288],-1.0000000000000002,623.9999999999998,0.9999489501319443,-79.2934386222859
107,C,[ -1.00100008 558.89667649],[  1.  -68.5],[ 78 480 270 288],[548 480 356 288],-1.0010000844027533,558.8966764897399,1.0,-68.50000000000004
108,C,[ -1. 501.],[  0.99861346 -81.84769344],[ 20 480 212 288],[562 480 370 288],-0.9999999999999997,500.9999999999999,0.9986134577177669,-81.84769344317205
109,C,[ -0.99942355 562.76558066],[ 0.67449139 46.        ],[ 82 480 274 288],[643 480 358 288],-0.9994235523048881,562.7655806612715,0.6744913928012518,46.00000000000003
110,C,[ -0.94629305 533.89608873],[  0.99675527 -77.13158364],[ 56 480 259 288],[558 480 366 288],-0.9462930531231756,533.8960887332164,0.9967552694746201,-77.13158364283105
111,C,[ -1. 612.],[  1.00029197 -76.04279128],[132 480 323 288],[555 480 363 288],-1.0000000000000004,612.0000000000001,1.0002919729329955,-76.04279128372966
112,C,[ -0.52574643 353.4519685 ],[  0.9990105  -79.19486157],[-240  480  124  288],[559 480 367 288],-0.5257464295836259,353.4519685039371,0.99901049696431,-79.19486157301293
113,C,[ -0.96875    565.85714286],[  1.03259779 -82.61421232],[ 88 480 286 288],[544 480 358 288],-0.96875,565.8571428571429,1.0325977877113879,-82.61421231628135
114,C,[ -0.86319284 539.92561175],[   1.3257257  -101.35271127],[ 69 480 291 288],[438 480 293 288],-0.8631928389313224,539.9256117455138,1.3257257003630885,-101.3527112682984
115,C,[-8.40930703e-02  4.14751589e+02],[ 0.505699   74.77554565],[-775  480 1507  288],[801 480 421 288],-0.08409307029984175,414.7515885902211,0.5056989975010634,74.77554565306062
116,C,[ -1.00059438 558.60390332],[0.75316456 3.        ],[ 78 480 270 288],[633 480 378 288],-1.0005943803561872,558.6039033185779,0.7531645569620251,3.000000000000004
117,C,[ -1. 567.],[  0.99753848 -76.54232486],[ 86 480 278 288],[557 480 365 288],-1.0000000000000002,567.0,0.9975384772593546,-76.5423248556446
118,C,[ -1.0003451  560.49611543],[  0.32550861 103.        ],[ 80 480 272 288],[1158  480  568  288],-1.0003451001768935,560.4961154317424,0.3255086071987479,102.99999999999996
119,C,[ -1.00007091 552.48875243],[  1. -94.],[ 72 480 264 288],[573 480 381 288],-1.0000709136444517,552.4887524261479,1.0000000000000004,-93.99999999999984
120,C,[ -0.99916739 559.64405921],[   1. -131.],[ 79 480 271 288],[610 480 418 288],-0.9991673878888278,559.6440592124574,1.0000000000000002,-131.00000000000003
121,C,[ -1.000492   560.30422023],[   1. -189.],[ 80 480 272 288],[669 480 477 288],-1.0004919999436261,560.3042202328581,0.9999999999999998,-189.00000000000003
122,C,[ -1. 459.],[  1.00012038 -84.18835847],[-21 480 170 288],[564 480 372 288],-0.9999999999999999,458.9999999999999,1.0001203786553365,-84.18835846702432
123,C,[ -0.85908319 540.33333333],[  1.00878016 -83.33213386],[ 70 480 293 288],[558 480 368 288],-0.8590831918505941,540.3333333333331,1.0087801614875103,-83.3321338635408
124,C,[ -1.01954805 558.51838526],[ 0.69251966 -9.61097428],[ 77 480 265 288],[706 480 429 288],-1.0195480457981534,558.5183852605018,0.6925196638279973,-9.610974276999306
125,C,[ -1.00353709 561.73026353],[  1. -30.],[ 81 480 272 288],[510 480 318 288],-1.0035370928393197,561.7302635259111,0.9999999999999999,-30.000000000000078
126,C,[ -1. 563.],[  1.00004033 -83.11790262],[ 82 480 274 288],[563 480 371 288],-1.0,562.9999999999999,1.0000403294725664,-83.11790262254264
127,C,[ -0.50100989 363.        ],[  1.00012764 -82.56859947],[-233  480  149  288],[562 480 370 288],-0.5010098907621976,362.99999999999994,1.000127641967182,-82.568599466699
128,C,[ -1. 545.],[  1.00014933 -80.67089021],[ 64 480 256 288],[560 480 368 288],-1.0,544.9999999999997,1.000149328044883,-80.67089020614488
129,C,[ -0.5611325  378.89700057],[  0.99970864 -78.40478364],[-180  480  161  288],[558 480 366 288],-0.56113249958153,378.8970005659309,0.9997086444126485,-78.40478363656871
130,C,[ -0.99941666 559.00368   ],[   1.07399103 -199.76233184],[ 79 480 271 288],[632 480 454 288],-0.9994166622352447,559.0036800029587,1.0739910313901344,-199.76233183856516
131,C,[ -0.67449139 467.        ],[  0.99974792 -81.85864148],[-19 480 265 288],[562 480 369 288],-0.6744913928012519,466.9999999999999,0.9997479155032829,-81.8586414826267
